station,departure_plan_datetime,category,long,lat,arrival_delay_m,departure_delay_m,departure_plan_hour,date,hour,day_of_week,state,city,temperature,rained
Landsberger Allee,2024-06-25 07:00:00,4.0,13.454567,52.529593,0.0,0.0555555555555555,7.0,2024-06-25,7,1,Berlin,Berlin,22.3,False
Landsberger Allee,2024-06-25 08:00:00,4.0,13.454567,52.529593,0.0,0.1388888888888889,8.0,2024-06-25,8,1,Berlin,Berlin,23.35,False
Landsberger Allee,2024-06-25 09:00:00,4.0,13.454567,52.529593,0.0,0.2222222222222222,9.0,2024-06-25,9,1,Berlin,Berlin,23.799999999999997,False
Landsberger Allee,2024-06-25 10:00:00,4.0,13.454567,52.529593,0.0,0.0588235294117647,10.0,2024-06-25,10,1,Berlin,Berlin,24.299999999999997,False
Landsberger Allee,2024-06-25 11:00:00,4.0,13.454567,52.529593,1.0,0.5333333333333333,11.0,2024-06-25,11,1,Berlin,Berlin,24.95,False
Landsberger Allee,2024-06-25 12:00:00,4.0,13.454567,52.529593,1.0,0.5,12.0,2024-06-25,12,1,Berlin,Berlin,25.4,False
Landsberger Allee,2024-06-25 13:00:00,4.0,13.454567,52.529593,1.0,0.5,13.0,2024-06-25,13,1,Berlin,Berlin,26.15,False
Landsberger Allee,2024-06-25 14:00:00,4.0,13.454567,52.529593,0.0,0.3611111111111111,14.0,2024-06-25,14,1,Berlin,Berlin,26.5,False
Landsberger Allee,2024-06-25 15:00:00,4.0,13.454567,52.529593,1.0,1.1111111111111112,15.0,2024-06-25,15,1,Berlin,Berlin,25.45,False
Landsberger Allee,2024-06-25 16:00:00,4.0,13.454567,52.529593,0.0,0.1111111111111111,16.0,2024-06-25,16,1,Berlin,Berlin,24.65,False
Landsberger Allee,2024-06-25 17:00:00,4.0,13.454567,52.529593,0.0,0.1944444444444444,17.0,2024-06-25,17,1,Berlin,Berlin,24.2,False
Landsberger Allee,2024-06-25 18:00:00,4.0,13.454567,52.529593,0.0,0.0555555555555555,18.0,2024-06-25,18,1,Berlin,Berlin,23.55,False
Landsberger Allee,2024-06-25 19:00:00,4.0,13.454567,52.529593,0.0,0.4166666666666667,19.0,2024-06-25,19,1,Berlin,Berlin,22.3,False
Landsberger Allee,2024-06-25 20:00:00,4.0,13.454567,52.529593,0.0,0.1666666666666666,20.0,2024-06-25,20,1,Berlin,Berlin,21.1,False
Landsberger Allee,2024-06-25 21:00:00,4.0,13.454567,52.529593,0.0,0.5428571428571428,21.0,2024-06-25,21,1,Berlin,Berlin,20.2,False
Landsberger Allee,2024-06-25 22:00:00,4.0,13.454567,52.529593,1.0,1.0,22.0,2024-06-25,22,1,Berlin,Berlin,19.25,False
Landsberger Allee,2024-06-25 23:00:00,4.0,13.454567,52.529593,0.0,0.3888888888888889,23.0,2024-06-25,23,1,Berlin,Berlin,19.05,False
Landsberger Allee,2024-06-26 00:00:00,4.0,13.454567,52.529593,1.0,0.5555555555555556,0.0,2024-06-26,0,2,Berlin,Berlin,18.950000000000003,False
Landsberger Allee,2024-06-26 01:00:00,4.0,13.454567,52.529593,0.0,0.3333333333333333,1.0,2024-06-26,1,2,Berlin,Berlin,18.15,False
Landsberger Allee,2024-06-26 02:00:00,4.0,13.454567,52.529593,0.0,0.0,2.0,2024-06-26,2,2,Berlin,Berlin,17.6,False
Landsberger Allee,2024-06-26 03:00:00,4.0,13.454567,52.529593,0.0,0.0,3.0,2024-06-26,3,2,Berlin,Berlin,17.7,False
Landsberger Allee,2024-06-26 04:00:00,4.0,13.454567,52.529593,0.0,0.0,4.0,2024-06-26,4,2,Berlin,Berlin,18.45,False
Landsberger Allee,2024-06-26 05:00:00,4.0,13.454567,52.529593,0.0,0.1,5.0,2024-06-26,5,2,Berlin,Berlin,20.1,False
Landsberger Allee,2024-06-26 06:00:00,4.0,13.454567,52.529593,0.0,0.1944444444444444,6.0,2024-06-26,6,2,Berlin,Berlin,22.25,False
Landsberger Allee,2024-06-26 07:00:00,4.0,13.454567,52.529593,0.0,0.0277777777777777,7.0,2024-06-26,7,2,Berlin,Berlin,24.450000000000003,False
Landsberger Allee,2024-06-26 08:00:00,4.0,13.454567,52.529593,0.0,0.1111111111111111,8.0,2024-06-26,8,2,Berlin,Berlin,26.3,False
Landsberger Allee,2024-06-26 09:00:00,4.0,13.454567,52.529593,0.0,0.25,9.0,2024-06-26,9,2,Berlin,Berlin,27.6,False
Landsberger Allee,2024-06-26 10:00:00,4.0,13.454567,52.529593,0.0,0.1764705882352941,10.0,2024-06-26,10,2,Berlin,Berlin,28.549999999999997,False
Landsberger Allee,2024-06-26 11:00:00,4.0,13.454567,52.529593,0.0,0.4333333333333333,11.0,2024-06-26,11,2,Berlin,Berlin,29.45,False
Landsberger Allee,2024-06-26 12:00:00,4.0,13.454567,52.529593,0.0,0.1333333333333333,12.0,2024-06-26,12,2,Berlin,Berlin,29.9,False
Landsberger Allee,2024-06-26 13:00:00,4.0,13.454567,52.529593,0.0,0.25,13.0,2024-06-26,13,2,Berlin,Berlin,29.75,False
Landsberger Allee,2024-06-26 14:00:00,4.0,13.454567,52.529593,0.0,0.3611111111111111,14.0,2024-06-26,14,2,Berlin,Berlin,30.049999999999997,False
Landsberger Allee,2024-06-26 15:00:00,4.0,13.454567,52.529593,0.0,0.1111111111111111,15.0,2024-06-26,15,2,Berlin,Berlin,30.5,False
Landsberger Allee,2024-06-26 16:00:00,4.0,13.454567,52.529593,0.0,0.0833333333333333,16.0,2024-06-26,16,2,Berlin,Berlin,30.3,False
Landsberger Allee,2024-06-26 17:00:00,4.0,13.454567,52.529593,0.0,0.2222222222222222,17.0,2024-06-26,17,2,Berlin,Berlin,29.6,False
Landsberger Allee,2024-06-26 18:00:00,4.0,13.454567,52.529593,2.0,1.8888888888888888,18.0,2024-06-26,18,2,Berlin,Berlin,28.7,False
Landsberger Allee,2024-06-26 19:00:00,4.0,13.454567,52.529593,1.0,0.6666666666666666,19.0,2024-06-26,19,2,Berlin,Berlin,27.25,False
Landsberger Allee,2024-06-26 20:00:00,4.0,13.454567,52.529593,1.0,1.4285714285714286,20.0,2024-06-26,20,2,Berlin,Berlin,25.6,False
Landsberger Allee,2024-06-26 21:00:00,4.0,13.454567000000004,52.529593,0.0,0.2916666666666667,21.0,2024-06-26,21,2,Berlin,Berlin,24.75,False
Landsberger Allee,2024-06-26 22:00:00,4.0,13.454567,52.529593,0.0,0.1666666666666666,22.0,2024-06-26,22,2,Berlin,Berlin,24.3,False
Landsberger Allee,2024-06-26 23:00:00,4.0,13.454567,52.529593,0.0,0.1111111111111111,23.0,2024-06-26,23,2,Berlin,Berlin,23.15,False
Landsberger Allee,2024-06-27 00:00:00,4.0,13.454567,52.529593,0.0,0.2777777777777778,0.0,2024-06-27,0,3,Berlin,Berlin,22.0,False
Landsberger Allee,2024-06-27 01:00:00,4.0,13.454567,52.529593,0.0,0.3333333333333333,1.0,2024-06-27,1,3,Berlin,Berlin,21.65,False
Landsberger Allee,2024-06-27 03:00:00,4.0,13.454567,52.529593,0.0,0.0,3.0,2024-06-27,3,3,Berlin,Berlin,21.75,False
Landsberger Allee,2024-06-27 04:00:00,4.0,13.454567,52.529593,0.0,0.0625,4.0,2024-06-27,4,3,Berlin,Berlin,22.5,False
Landsberger Allee,2024-06-27 05:00:00,4.0,13.454567,52.529593,0.0,0.1666666666666666,5.0,2024-06-27,5,3,Berlin,Berlin,23.3,False
Landsberger Allee,2024-06-27 06:00:00,4.0,13.454567,52.529593,0.0,0.0277777777777777,6.0,2024-06-27,6,3,Berlin,Berlin,24.0,False
Landsberger Allee,2024-06-27 07:00:00,4.0,13.454567,52.529593,0.0,0.0555555555555555,7.0,2024-06-27,7,3,Berlin,Berlin,24.45,False
Landsberger Allee,2024-06-27 08:00:00,4.0,13.454567,52.529593,0.0,0.0833333333333333,8.0,2024-06-27,8,3,Berlin,Berlin,24.25,False
Landsberger Allee,2024-06-27 09:00:00,4.0,13.454567,52.529593,1.0,0.7777777777777778,9.0,2024-06-27,9,3,Berlin,Berlin,23.35,True
Landsberger Allee,2024-06-27 10:00:00,4.0,13.454567,52.529593,0.0,0.2352941176470588,10.0,2024-06-27,10,3,Berlin,Berlin,24.2,True
Landsberger Allee,2024-06-27 11:00:00,4.0,13.454567,52.529593,0.0,0.1666666666666666,11.0,2024-06-27,11,3,Berlin,Berlin,26.85,False
Landsberger Allee,2024-06-27 12:00:00,4.0,13.454567,52.529593,0.0,0.3,12.0,2024-06-27,12,3,Berlin,Berlin,27.7,False
Landsberger Allee,2024-06-27 13:00:00,4.0,13.454567,52.529593,1.0,0.4375,13.0,2024-06-27,13,3,Berlin,Berlin,28.5,False
Landsberger Allee,2024-06-27 14:00:00,4.0,13.454567,52.529593,1.0,0.7777777777777778,14.0,2024-06-27,14,3,Berlin,Berlin,29.9,False
Landsberger Allee,2024-06-27 15:00:00,4.0,13.454567,52.529593,0.0,0.2777777777777778,15.0,2024-06-27,15,3,Berlin,Berlin,30.549999999999997,False
Lehnitz,2024-06-23 13:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,13.0,2024-06-23,13,6,Brandenburg,Oranienburg,21.35,False
Lehnitz,2024-06-23 14:00:00,5.0,13.263224,52.741702,1.0,0.6666666666666666,14.0,2024-06-23,14,6,Brandenburg,Oranienburg,22.0,False
Lehnitz,2024-06-23 15:00:00,5.0,13.263224,52.741702,0.0,0.0,15.0,2024-06-23,15,6,Brandenburg,Oranienburg,22.7,False
Lehnitz,2024-06-23 16:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,16.0,2024-06-23,16,6,Brandenburg,Oranienburg,21.95,False
Lehnitz,2024-06-23 17:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,17.0,2024-06-23,17,6,Brandenburg,Oranienburg,21.1,False
Lehnitz,2024-06-23 18:00:00,5.0,13.263224,52.741702,1.0,0.5,18.0,2024-06-23,18,6,Brandenburg,Oranienburg,20.1,False
Lehnitz,2024-06-23 19:00:00,5.0,13.263224,52.741702,0.0,0.5,19.0,2024-06-23,19,6,Brandenburg,Oranienburg,17.9,False
Lehnitz,2024-06-23 20:00:00,5.0,13.263224,52.741702,1.0,0.8333333333333334,20.0,2024-06-23,20,6,Brandenburg,Oranienburg,15.95,False
Lehnitz,2024-06-23 21:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,21.0,2024-06-23,21,6,Brandenburg,Oranienburg,15.95,False
Lehnitz,2024-06-23 22:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,22.0,2024-06-23,22,6,Brandenburg,Oranienburg,15.2,False
Lehnitz,2024-06-23 23:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,23.0,2024-06-23,23,6,Brandenburg,Oranienburg,13.4,False
Lehnitz,2024-06-24 00:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,0.0,2024-06-24,0,0,Brandenburg,Oranienburg,12.5,False
Lehnitz,2024-06-24 01:00:00,5.0,13.263224,52.741702,1.0,1.4,1.0,2024-06-24,1,0,Brandenburg,Oranienburg,12.25,False
Lehnitz,2024-06-24 02:00:00,5.0,13.263224,52.741702,4.0,3.0,2.0,2024-06-24,2,0,Brandenburg,Oranienburg,12.15,False
Lehnitz,2024-06-24 04:00:00,5.0,13.263224,52.741702,0.0,0.0,4.0,2024-06-24,4,0,Brandenburg,Oranienburg,14.399999999999999,False
Lehnitz,2024-06-24 05:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,5.0,2024-06-24,5,0,Brandenburg,Oranienburg,16.549999999999997,False
Lehnitz,2024-06-24 06:00:00,5.0,13.263224,52.741702,0.0,0.0,6.0,2024-06-24,6,0,Brandenburg,Oranienburg,18.4,False
Lehnitz,2024-06-24 07:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,7.0,2024-06-24,7,0,Brandenburg,Oranienburg,20.049999999999997,False
Lehnitz,2024-06-24 08:00:00,5.0,13.263224,52.741702,0.0,0.5,8.0,2024-06-24,8,0,Brandenburg,Oranienburg,20.75,False
Lehnitz,2024-06-24 09:00:00,5.0,13.263224,52.741702,1.0,1.1666666666666667,9.0,2024-06-24,9,0,Brandenburg,Oranienburg,20.8,False
Lehnitz,2024-06-24 10:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,10.0,2024-06-24,10,0,Brandenburg,Oranienburg,21.450000000000003,False
Lehnitz,2024-06-24 11:00:00,5.0,13.263224,52.741702,0.0,0.0,11.0,2024-06-24,11,0,Brandenburg,Oranienburg,23.0,False
Lehnitz,2024-06-24 12:00:00,5.0,13.263224,52.741702,1.0,0.6666666666666666,12.0,2024-06-24,12,0,Brandenburg,Oranienburg,24.25,False
Lehnitz,2024-06-24 13:00:00,5.0,13.263224,52.741702,0.0,0.0,13.0,2024-06-24,13,0,Brandenburg,Oranienburg,24.950000000000003,False
Lehnitz,2024-06-24 14:00:00,5.0,13.263224,52.741702,0.0,0.0,14.0,2024-06-24,14,0,Brandenburg,Oranienburg,25.0,False
Lehnitz,2024-06-24 15:00:00,5.0,13.263224,52.741702,2.0,1.3333333333333333,15.0,2024-06-24,15,0,Brandenburg,Oranienburg,24.299999999999997,False
Lehnitz,2024-06-24 19:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,19.0,2024-06-24,19,0,Brandenburg,Oranienburg,20.6,False
Lehnitz,2024-06-24 20:00:00,5.0,13.263224,52.741702,1.0,0.6666666666666666,20.0,2024-06-24,20,0,Brandenburg,Oranienburg,18.3,False
Lehnitz,2024-06-24 21:00:00,5.0,13.263224,52.741702,1.0,0.5,21.0,2024-06-24,21,0,Brandenburg,Oranienburg,16.950000000000003,False
Lehnitz,2024-06-24 22:00:00,5.0,13.263224,52.741702,0.0,0.5,22.0,2024-06-24,22,0,Brandenburg,Oranienburg,15.850000000000001,False
Lehnitz,2024-06-24 23:00:00,5.0,13.263224,52.741702,1.0,0.8333333333333334,23.0,2024-06-24,23,0,Brandenburg,Oranienburg,15.350000000000001,False
Lehnitz,2024-06-25 00:00:00,5.0,13.263224,52.741702,0.0,0.0,0.0,2024-06-25,0,1,Brandenburg,Oranienburg,15.15,False
Lehnitz,2024-06-25 01:00:00,5.0,13.263224,52.741702,0.0,0.0,1.0,2024-06-25,1,1,Brandenburg,Oranienburg,14.55,False
Lehnitz,2024-06-25 04:00:00,5.0,13.263224,52.741702,0.0,0.0,4.0,2024-06-25,4,1,Brandenburg,Oranienburg,15.049999999999999,False
Lehnitz,2024-06-25 05:00:00,5.0,13.263224,52.741702,1.0,0.5,5.0,2024-06-25,5,1,Brandenburg,Oranienburg,18.2,False
Lehnitz,2024-06-25 06:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,6.0,2024-06-25,6,1,Brandenburg,Oranienburg,21.2,False
Lehnitz,2024-06-25 07:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,7.0,2024-06-25,7,1,Brandenburg,Oranienburg,23.1,False
Lehnitz,2024-06-25 08:00:00,5.0,13.263224,52.741702,1.0,0.5,8.0,2024-06-25,8,1,Brandenburg,Oranienburg,24.200000000000003,False
Lehnitz,2024-06-25 09:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,9.0,2024-06-25,9,1,Brandenburg,Oranienburg,24.9,False
Lehnitz,2024-06-25 10:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,10.0,2024-06-25,10,1,Brandenburg,Oranienburg,25.2,False
Lehnitz,2024-06-25 11:00:00,5.0,13.263224,52.741702,1.0,0.5,11.0,2024-06-25,11,1,Brandenburg,Oranienburg,25.85,False
Lehnitz,2024-06-25 12:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,12.0,2024-06-25,12,1,Brandenburg,Oranienburg,26.7,False
Lehnitz,2024-06-25 13:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,13.0,2024-06-25,13,1,Brandenburg,Oranienburg,26.799999999999997,False
Lehnitz,2024-06-25 14:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,14.0,2024-06-25,14,1,Brandenburg,Oranienburg,26.549999999999997,False
Lehnitz,2024-06-25 15:00:00,5.0,13.263224,52.741702,2.0,1.6666666666666667,15.0,2024-06-25,15,1,Brandenburg,Oranienburg,25.9,False
Lehnitz,2024-06-25 16:00:00,5.0,13.263224,52.741702,2.0,2.0,16.0,2024-06-25,16,1,Brandenburg,Oranienburg,25.35,False
Lehnitz,2024-06-25 17:00:00,5.0,13.263224,52.741702,1.0,0.5,17.0,2024-06-25,17,1,Brandenburg,Oranienburg,24.75,False
Lehnitz,2024-06-25 18:00:00,5.0,13.263224,52.741702,1.0,0.5,18.0,2024-06-25,18,1,Brandenburg,Oranienburg,23.549999999999997,False
Lehnitz,2024-06-25 19:00:00,5.0,13.263224,52.741702,1.0,0.5,19.0,2024-06-25,19,1,Brandenburg,Oranienburg,21.95,False
Lehnitz,2024-06-25 20:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,20.0,2024-06-25,20,1,Brandenburg,Oranienburg,19.9,False
Lehnitz,2024-06-25 21:00:00,5.0,13.263224,52.741702,1.0,0.6666666666666666,21.0,2024-06-25,21,1,Brandenburg,Oranienburg,18.9,False
Lehnitz,2024-06-25 22:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,22.0,2024-06-25,22,1,Brandenburg,Oranienburg,18.8,False
Lehnitz,2024-06-25 23:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,23.0,2024-06-25,23,1,Brandenburg,Oranienburg,18.25,False
Lehnitz,2024-06-26 00:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,0.0,2024-06-26,0,2,Brandenburg,Oranienburg,17.799999999999997,False
Lehnitz,2024-06-26 01:00:00,5.0,13.263224,52.741702,1.0,1.0,1.0,2024-06-26,1,2,Brandenburg,Oranienburg,17.9,False
Lehnitz,2024-06-26 02:00:00,5.0,13.263224,52.741702,0.0,0.0,2.0,2024-06-26,2,2,Brandenburg,Oranienburg,17.6,False
Lehnitz,2024-06-26 04:00:00,5.0,13.263224,52.741702,0.0,0.0,4.0,2024-06-26,4,2,Brandenburg,Oranienburg,18.450000000000003,False
Lehnitz,2024-06-26 05:00:00,5.0,13.263224,52.741702,1.0,1.0,5.0,2024-06-26,5,2,Brandenburg,Oranienburg,20.75,False
Lehnitz,2024-06-26 06:00:00,5.0,13.263224,52.741702,1.0,0.3333333333333333,6.0,2024-06-26,6,2,Brandenburg,Oranienburg,23.25,False
Lehnitz,2024-06-26 07:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,7.0,2024-06-26,7,2,Brandenburg,Oranienburg,25.05,False
Lehnitz,2024-06-26 08:00:00,5.0,13.263224,52.741702,2.0,1.5,8.0,2024-06-26,8,2,Brandenburg,Oranienburg,26.5,False
Lehnitz,2024-06-26 09:00:00,5.0,13.263224,52.741702,1.0,0.6666666666666666,9.0,2024-06-26,9,2,Brandenburg,Oranienburg,27.75,False
Lehnitz,2024-06-26 10:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,10.0,2024-06-26,10,2,Brandenburg,Oranienburg,28.55,False
Lehnitz,2024-06-26 11:00:00,5.0,13.263224,52.741702,0.0,0.0,11.0,2024-06-26,11,2,Brandenburg,Oranienburg,29.1,False
Lehnitz,2024-06-26 12:00:00,5.0,13.263224,52.741702,0.0,0.5,12.0,2024-06-26,12,2,Brandenburg,Oranienburg,29.9,False
Lehnitz,2024-06-26 13:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,13.0,2024-06-26,13,2,Brandenburg,Oranienburg,30.4,False
Lehnitz,2024-06-26 14:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,14.0,2024-06-26,14,2,Brandenburg,Oranienburg,30.549999999999997,False
Lehnitz,2024-06-26 15:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,15.0,2024-06-26,15,2,Brandenburg,Oranienburg,30.65,False
Lehnitz,2024-06-26 16:00:00,5.0,13.263224,52.741702,1.0,0.8333333333333334,16.0,2024-06-26,16,2,Brandenburg,Oranienburg,30.4,False
Lehnitz,2024-06-26 17:00:00,5.0,13.263224,52.741702,2.0,1.6666666666666667,17.0,2024-06-26,17,2,Brandenburg,Oranienburg,29.799999999999997,False
Lehnitz,2024-06-26 18:00:00,5.0,13.263224,52.741702,0.0,0.5,18.0,2024-06-26,18,2,Brandenburg,Oranienburg,28.5,False
Lehnitz,2024-06-26 19:00:00,5.0,13.263224,52.741702,2.0,2.1666666666666665,19.0,2024-06-26,19,2,Brandenburg,Oranienburg,26.15,False
Lehnitz,2024-06-26 20:00:00,5.0,13.263224,52.741702,1.0,1.0,20.0,2024-06-26,20,2,Brandenburg,Oranienburg,23.5,False
Lehnitz,2024-06-26 21:00:00,5.0,13.263224,52.741702,1.0,0.5,21.0,2024-06-26,21,2,Brandenburg,Oranienburg,22.1,False
Lehnitz,2024-06-26 22:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,22.0,2024-06-26,22,2,Brandenburg,Oranienburg,21.4,False
Lehnitz,2024-06-26 23:00:00,5.0,13.263224,52.741702,1.0,0.6666666666666666,23.0,2024-06-26,23,2,Brandenburg,Oranienburg,20.45,False
Lehnitz,2024-06-27 00:00:00,5.0,13.263224,52.741702,0.0,0.2,0.0,2024-06-27,0,3,Brandenburg,Oranienburg,20.1,False
Lehnitz,2024-06-27 01:00:00,5.0,13.263224,52.741702,1.0,1.0,1.0,2024-06-27,1,3,Brandenburg,Oranienburg,20.0,False
Lehnitz,2024-06-27 04:00:00,5.0,13.263224,52.741702,0.0,0.0,4.0,2024-06-27,4,3,Brandenburg,Oranienburg,21.75,False
Lehnitz,2024-06-27 05:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,5.0,2024-06-27,5,3,Brandenburg,Oranienburg,23.3,False
Lehnitz,2024-06-27 06:00:00,5.0,13.263224,52.741702,2.0,1.5,6.0,2024-06-27,6,3,Brandenburg,Oranienburg,24.85,False
Lehnitz,2024-06-27 07:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,7.0,2024-06-27,7,3,Brandenburg,Oranienburg,25.299999999999997,False
Lehnitz,2024-06-27 08:00:00,5.0,13.263224,52.741702,1.0,0.6666666666666666,8.0,2024-06-27,8,3,Brandenburg,Oranienburg,25.45,False
Lehnitz,2024-06-27 09:00:00,5.0,13.263224,52.741702,0.0,0.0,9.0,2024-06-27,9,3,Brandenburg,Oranienburg,25.6,False
Lehnitz,2024-06-27 10:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,10.0,2024-06-27,10,3,Brandenburg,Oranienburg,27.25,False
Lehnitz,2024-06-27 11:00:00,5.0,13.263224,52.741702,4.0,3.5,11.0,2024-06-27,11,3,Brandenburg,Oranienburg,29.5,False
Lehnitz,2024-06-27 12:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,12.0,2024-06-27,12,3,Brandenburg,Oranienburg,28.95,False
Lehnitz,2024-06-27 13:00:00,5.0,13.263224,52.741702,0.0,0.1666666666666666,13.0,2024-06-27,13,3,Brandenburg,Oranienburg,29.0,False
Lehnitz,2024-06-27 14:00:00,5.0,13.263224,52.741702,0.0,0.0,14.0,2024-06-27,14,3,Brandenburg,Oranienburg,29.65,False
Lehnitz,2024-06-27 15:00:00,5.0,13.263224,52.741702,0.0,0.3333333333333333,15.0,2024-06-27,15,3,Brandenburg,Oranienburg,29.299999999999997,False
Lichtenrade,2024-06-23 13:00:00,5.0,13.396175,52.387297,0.0,0.2222222222222222,13.0,2024-06-23,13,6,Berlin,Berlin,21.799999999999997,False
Lichtenrade,2024-06-23 14:00:00,5.0,13.396175,52.387297,0.0,0.4444444444444444,14.0,2024-06-23,14,6,Berlin,Berlin,22.6,False
Lichtenrade,2024-06-23 15:00:00,5.0,13.396175,52.387297,0.0,0.4444444444444444,15.0,2024-06-23,15,6,Berlin,Berlin,22.85,False
Lichtenrade,2024-06-23 16:00:00,5.0,13.396175,52.387297,0.0,0.4444444444444444,16.0,2024-06-23,16,6,Berlin,Berlin,22.5,False
Lichtenrade,2024-06-23 17:00:00,5.0,13.396175,52.387297,0.0,0.2222222222222222,17.0,2024-06-23,17,6,Berlin,Berlin,21.8,False
Lichtenrade,2024-06-23 18:00:00,5.0,13.396175,52.387297,0.0,0.1111111111111111,18.0,2024-06-23,18,6,Berlin,Berlin,20.95,False
Lichtenrade,2024-06-23 19:00:00,5.0,13.396175,52.387297,0.0,0.3333333333333333,19.0,2024-06-23,19,6,Berlin,Berlin,19.9,False
Lichtenrade,2024-06-23 20:00:00,5.0,13.396175,52.387297,0.0,0.0,20.0,2024-06-23,20,6,Berlin,Berlin,18.799999999999997,False
Lichtenrade,2024-06-23 21:00:00,5.0,13.396175,52.387297,0.0,0.2222222222222222,21.0,2024-06-23,21,6,Berlin,Berlin,17.0,False
Lichtenrade,2024-06-23 22:00:00,5.0,13.396175,52.387297,0.0,0.5714285714285714,22.0,2024-06-23,22,6,Berlin,Berlin,16.15,False
Lichtenrade,2024-06-23 23:00:00,5.0,13.396175,52.387297,0.0,0.0,23.0,2024-06-23,23,6,Berlin,Berlin,15.35,False
Lichtenrade,2024-06-24 00:00:00,5.0,13.396175,52.387297,5.0,4.785714285714286,0.0,2024-06-24,0,0,Berlin,Berlin,13.75,False
Lichtenrade,2024-06-24 01:00:00,5.0,13.396175,52.387297,0.0,0.5,1.0,2024-06-24,1,0,Berlin,Berlin,12.9,False
Lichtenrade,2024-06-24 04:00:00,5.0,13.396175,52.387297,0.0,0.0,4.0,2024-06-24,4,0,Berlin,Berlin,14.8,False
Lichtenrade,2024-06-24 05:00:00,5.0,13.396175,52.387297,0.0,0.0,5.0,2024-06-24,5,0,Berlin,Berlin,17.4,False
Lichtenrade,2024-06-24 06:00:00,5.0,13.396175,52.387297,0.0,0.0,6.0,2024-06-24,6,0,Berlin,Berlin,19.1,False
Lichtenrade,2024-06-24 07:00:00,5.0,13.396175,52.387297,0.0,0.0,7.0,2024-06-24,7,0,Berlin,Berlin,19.5,False
Lichtenrade,2024-06-24 08:00:00,5.0,13.396175,52.387297,1.0,0.4444444444444444,8.0,2024-06-24,8,0,Berlin,Berlin,20.35,False
Lichtenrade,2024-06-24 09:00:00,5.0,13.396175,52.387297,0.0,0.3333333333333333,9.0,2024-06-24,9,0,Berlin,Berlin,22.05,False
Lichtenrade,2024-06-24 10:00:00,5.0,13.396175,52.387297,0.0,0.1111111111111111,10.0,2024-06-24,10,0,Berlin,Berlin,22.700000000000003,False
Lichtenrade,2024-06-24 11:00:00,5.0,13.396175,52.387297,0.0,0.4444444444444444,11.0,2024-06-24,11,0,Berlin,Berlin,23.4,False
Lichtenrade,2024-06-24 12:00:00,5.0,13.396175,52.387297,0.0,0.2222222222222222,12.0,2024-06-24,12,0,Berlin,Berlin,24.049999999999997,False
Lichtenrade,2024-06-24 13:00:00,5.0,13.396175,52.387297,0.0,0.2222222222222222,13.0,2024-06-24,13,0,Berlin,Berlin,24.1,False
Lichtenrade,2024-06-24 14:00:00,5.0,13.396175,52.387297,0.0,0.0,14.0,2024-06-24,14,0,Berlin,Berlin,24.35,False
Lichtenrade,2024-06-24 15:00:00,5.0,13.396175,52.387297,0.0,0.2222222222222222,15.0,2024-06-24,15,0,Berlin,Berlin,24.049999999999997,False
Lichtenrade,2024-06-24 19:00:00,5.0,13.396175,52.387297,0.0,0.1111111111111111,19.0,2024-06-24,19,0,Berlin,Berlin,20.9,False
Lichtenrade,2024-06-24 20:00:00,5.0,13.396175,52.387297,0.0,0.0,20.0,2024-06-24,20,0,Berlin,Berlin,19.1,False
Lichtenrade,2024-06-24 21:00:00,5.0,13.396175,52.387297,0.0,0.0,21.0,2024-06-24,21,0,Berlin,Berlin,17.3,False
